,beer_id,name,style,abv,brewery_id
2262,2262,Humbucker Helles,Maibock / Helles Bock,0.047,126
2263,2263,Uncle John's Apple Cherry Cider,Cider,0.065,338
2264,2264,Uncle John's Apricot Apple Cider,Cider,0.065,338
2265,2265,Draught Hard Apple Cider,Cider,0.065,338
2266,2266,Scotty K NA,Low Alcohol Beer,0.001,522
2267,2267,Bacon Brown Ale,American Brown Ale,0.068,522
2268,2268,Golden State Ale,Belgian Pale Ale,0.064,522
2269,2269,Baltic Porter,Baltic Porter,0.078,522
2270,2270,Siamese twin,Dubbel,0.085,522
2271,2271,Double Duckpin,American Double / Imperial IPA,0.085,71
2272,2272,Old Pro,Gose,0.042,71
2273,2273,Duckpin Pale Ale,American Pale Ale (APA),0.055,71
2274,2274,Balt Altbier,Altbier,0.06,71
2275,2275,Campside Session IPA,American IPA,0.045,202
2276,2276,Upland Wheat Ale,Witbier,0.045,202
2277,2277,Dragonfly IPA,American IPA,0.06,202
2278,2278,Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale,Quadrupel (Quad),0.128,51
2279,2279,Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,Rye Beer,0.104,51
2280,2280,Lee Hill Series Vol. 2 - Wild Saison,American Wild Ale,0.068,51
2281,2281,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,American Double / Imperial Stout,0.099,51
2282,2282,Lee Hill Series Vol. 1 - Barrel Aged Brown Ale,American Brown Ale,0.076,51
2283,2283,Blood Orange Saison,Saison / Farmhouse Ale,0.06,51
2284,2284,Thai Style White IPA,American White IPA,0.065,51
2285,2285,Ferus Fluxus Wild Belgian Pale Ale,American Wild Ale,0.075,51
2286,2286,Upslope Imperial India Pale Ale,American Double / Imperial IPA,0.099,51
2287,2287,Upslope Christmas Ale,Winter Warmer,0.08199999999999999,51
2288,2288,Upslope Pumpkin Ale,Pumpkin Ale,0.077,51
2289,2289,Upslope Belgian Style Pale Ale,Belgian Pale Ale,0.075,51
2290,2290,Upslope Foreign Style Stout,Foreign / Export Stout,0.069,51
2291,2291,Top Rope Mexican-style Craft Lager,Vienna Lager,0.048,51
2292,2292,Upslope Craft Lager,Vienna Lager,0.048,51
2293,2293,Upslope Brown Ale,English Brown Ale,0.067,51
2294,2294,Upslope Pale Ale,American Pale Ale (APA),0.058,51
2295,2295,Upslope India Pale Ale,American IPA,0.07200000000000001,51
2296,2296,Common Sense Kentucky Common Ale,American Brown Ale,0.053,546
2297,2297,Upstate I.P.W.,American IPA,0.065,546
2298,2298,Squatters Full Suspension Pale Ale,American Pale Ale (APA),0.04,302
2299,2299,Squatters Hop Rising Double IPA,American Double / Imperial IPA,0.09,302
2300,2300,Devastator Double Bock,Doppelbock,0.08,302
2301,2301,Wasatch Ghostrider White IPA,American White IPA,0.06,302
2302,2302,Wasatch Ghostrider White IPA (2014),American White IPA,0.06,302
2303,2303,Wasatch Apricot Hefeweizen,Fruit / Vegetable Beer,0.04,302
2304,2304,Squatters Hop Rising Double IPA (2014),American Double / Imperial IPA,0.09,302
2305,2305,Squatters Full Suspension Pale Ale,American Pale Ale (APA),0.04,302
2306,2306,Nunica Pine,Cider,0.068,185
2307,2307,Ginger Peach,Cider,0.069,185
2308,2308,Totally Roasted,Cider,0.068,185
2309,2309,Blue Gold,Cider,0.068,185
2310,2310,Hard Apple,Cider,0.068,185
2311,2311,Nitro Can Coffee Stout,American Stout,0.052000000000000005,113
2312,2312,Voodoo Love Child,Tripel,0.092,322
2313,2313,White Magick of the Sun,Witbier,0.079,322
2314,2314,Wynona's Big Brown Ale,American Brown Ale,0.075,322
2315,2315,Gran Met,Belgian Strong Pale Ale,0.092,322
2316,2316,Good Vibes IPA,American IPA,0.073,322
2317,2317,Pilzilla,American Double / Imperial Pilsner,0.075,322
2318,2318,Wachusett Light IPA,American IPA,0.04,295
2319,2319,Green Monsta IPA,American IPA,0.06,295
2320,2320,Wachusett IPA,American IPA,0.056,295
2321,2321,Strawberry White,Witbier,0.047,295
2322,2322,Larry Imperial IPA,American Double / Imperial IPA,0.085,295
2323,2323,Wachusett Summer,American Pale Wheat Ale,0.047,295
2324,2324,Country Pale Ale,English Pale Ale,0.051,295
2325,2325,Wachusett Light IPA (2013),American IPA,0.04,295
2326,2326,Pumpkan,Pumpkin Ale,0.052000000000000005,295
2327,2327,Wachusett Blueberry Ale,Fruit / Vegetable Beer,0.045,295
2328,2328,Green Monsta IPA,American IPA,0.06,295
2329,2329,T-6 Red Ale (2004),American Amber / Red Ale,0.047,506
2330,2330,Self Starter,American IPA,0.052000000000000005,94
2331,2331,Ermal's,Cream Ale,0.054000000000000006,94
2332,2332,10 Ton,Oatmeal Stout,0.07,94
2333,2333,Flyin' Rye,American IPA,0.07,94
2334,2334,Christmas Ale,Herbed / Spiced Beer,0.09,100
2335,2335,Pay It Forward Cocoa Porter,American Porter,0.07,100
2336,2336,West Sixth Amber Ale,American Amber / Red Ale,0.055,100
2337,2337,West Sixth IPA,American IPA,,100
2338,2338,One Claw,American Pale Ale (APA),0.055,384
2339,2339,Westbrook Gose,Gose,0.04,384
2340,2340,White Thai,Witbier,0.05,384
2341,2341,Westbrook IPA,American IPA,0.068,384
2342,2342,Westfield Octoberfest,Märzen / Oktoberfest,0.057,351
2343,2343,Pop's Old Fashioned Lager,American Amber / Red Lager,0.052000000000000005,351
2344,2344,Charlie in the Rye,American IPA,0.058,351
2345,2345,Royal Lager,American Pale Lager,,132
2346,2346,Rip Van Winkle (Current),Bock,0.08,132
2347,2347,O’Malley’s Stout,English Stout,,132
2348,2348,O’Malley’s IPA,American IPA,0.075,132
2349,2349,O’Malley’s Irish Style Cream Ale,Cream Ale,,132
2350,2350,L'il Lucy's Hot Pepper Ale,Chile Beer,0.049,132
2351,2351,Drop Kick Ale,American Amber / Red Ale,0.052000000000000005,132
2352,2352,Raspberry Berliner Weisse,Berliner Weissbier,0.055,47
2353,2353,Hop Session,American IPA,0.05,47
2354,2354,Blueberry Berliner Weisse,Berliner Weissbier,0.055,47
2355,2355,Berliner Weisse,Berliner Weissbier,0.055,47
2356,2356,Super G IPA,American IPA,0.06,396
2357,2357,Hefe Lemon,Radler,0.049,296
2358,2358,Hefe Black,Hefeweizen,0.049,296
2359,2359,Widmer Brothers Hefeweizen,Hefeweizen,0.049,296
2360,2360,Hop Slayer Double IPA,American Double / Imperial IPA,0.08199999999999999,361
2361,2361,Pumpkin Ale,Pumpkin Ale,0.045,361
2362,2362,Big Bowl Blonde Ale,American Brown Ale,0.05,361
2363,2363,Phat Chance,American Blonde Ale,0.052000000000000005,361
2364,2364,Hop Slayer Double IPA (2011),American Double / Imperial IPA,0.08199999999999999,361
2365,2365,Hop Slayer Double IPA (2011),American Double / Imperial IPA,0.08199999999999999,361
2366,2366,Wild Onion Summer Wit,Witbier,0.042,361
2367,2367,Jack Stout,Oatmeal Stout,0.06,361
2368,2368,Wild Onion Pumpkin Ale (2010),Pumpkin Ale,0.045,361
2369,2369,Paddy Pale Ale,American Pale Ale (APA),0.056,361
2370,2370,Blonde Hunny,Belgian Pale Ale,0.068,181
2371,2371,Wild Wolf Wee Heavy Scottish Style Ale,Scotch Ale / Wee Heavy,0.057,181
2372,2372,Wild Wolf American Pilsner,American Pilsner,0.045,181
2373,2373,Alpha Ale,American Pale Ale (APA),0.051,181
2374,2374,Mystical Stout,Irish Dry Stout,0.054000000000000006,499
2375,2375,Bodacious Bock,Bock,0.075,499
2376,2376,Ambitious Lager,Munich Helles Lager,0.05,499
2377,2377,Wyoming Pale Ale,American Pale Ale (APA),0.07200000000000001,550
2378,2378,Wind River Blonde Ale,American Blonde Ale,0.05,550
2379,2379,Ace IPA,American IPA,0.07400000000000001,509
2380,2380,P-51 Porter,American Porter,0.08,509
2381,2381,#001 Golden Amber Lager,American Amber / Red Lager,0.055,211
2382,2382,#002 American I.P.A.,American IPA,0.071,211
2383,2383,#003 Brown & Robust Porter,American Porter,0.052000000000000005,211
2384,2384,#004 Session I.P.A.,American IPA,0.048,211
2385,2385,Tarasque,Saison / Farmhouse Ale,0.059,239
2386,2386,Ananda India Pale Ale,American IPA,0.062,239
2387,2387,Tiny Bomb,American Pilsner,0.045,239
2388,2388,Train Hopper,American IPA,0.058,14
2389,2389,Edward’s Portly Brown,American Brown Ale,0.045,14
2390,2390,Troopers Alley IPA,American IPA,0.059,344
2391,2391,Wolverine Premium Lager,American Pale Lager,0.047,402
2392,2392,Woodchuck Amber Hard Cider,Cider,0.05,501
2393,2393,4000 Footer IPA,American IPA,0.065,109
2394,2394,Summer Brew,American Pilsner,0.028,109
2395,2395,Be Hoppy IPA,American IPA,0.065,339
2396,2396,Worthy IPA,American IPA,0.069,199
2397,2397,Easy Day Kolsch,Kölsch,0.045,199
2398,2398,Lights Out Vanilla Cream Extra Stout,American Double / Imperial IPA,0.077,199
2399,2399,Worthy IPA (2013),American IPA,0.069,199
2400,2400,Worthy Pale,American Pale Ale (APA),0.06,199
2401,2401,Patty's Chile Beer,Chile Beer,0.042,424
2402,2402,Colorojo Imperial Red Ale,American Strong Ale,0.08199999999999999,424
2403,2403,Wynkoop Pumpkin Ale,Pumpkin Ale,0.055,424
2404,2404,Rocky Mountain Oyster Stout,American Stout,0.075,424
2405,2405,Belgorado,Belgian IPA,0.067,424
2406,2406,Rail Yard Ale,American Amber / Red Ale,0.052000000000000005,424
2407,2407,B3K Black Lager,Schwarzbier,0.055,424
2408,2408,Silverback Pale Ale,American Pale Ale (APA),0.055,424
2409,2409,Rail Yard Ale (2009),American Amber / Red Ale,0.052000000000000005,424
